country,date,confirmed,deaths,recovered
Greece,1/22/20,0,0,0
Greece,1/23/20,0,0,0
Greece,1/24/20,0,0,0
Greece,1/25/20,0,0,0
Greece,1/26/20,0,0,0
Greece,1/27/20,0,0,0
Greece,1/28/20,0,0,0
Greece,1/29/20,0,0,0
Greece,1/30/20,0,0,0
Greece,1/31/20,0,0,0
Greece,2/1/20,0,0,0
Greece,2/2/20,0,0,0
Greece,2/3/20,0,0,0
Greece,2/4/20,0,0,0
Greece,2/5/20,0,0,0
Greece,2/6/20,0,0,0
Greece,2/7/20,0,0,0
Greece,2/8/20,0,0,0
Greece,2/9/20,0,0,0
Greece,2/10/20,0,0,0
Greece,2/11/20,0,0,0
Greece,2/12/20,0,0,0
Greece,2/13/20,0,0,0
Greece,2/14/20,0,0,0
Greece,2/15/20,0,0,0
Greece,2/16/20,0,0,0
Greece,2/17/20,0,0,0
Greece,2/18/20,0,0,0
Greece,2/19/20,0,0,0
Greece,2/20/20,0,0,0
Greece,2/21/20,0,0,0
Greece,2/22/20,0,0,0
Greece,2/23/20,0,0,0
Greece,2/24/20,0,0,0
Greece,2/25/20,0,0,0
Greece,2/26/20,1,0,0
Greece,2/27/20,3,0,0
Greece,2/28/20,4,0,0
Greece,2/29/20,4,0,0
Greece,3/1/20,7,0,0
Greece,3/2/20,7,0,0
Greece,3/3/20,7,0,0
Greece,3/4/20,9,0,0
Greece,3/5/20,31,0,0
Greece,3/6/20,45,0,0
Greece,3/7/20,46,0,0
Greece,3/8/20,73,0,0
Greece,3/9/20,73,0,0
Greece,3/10/20,89,0,0
Greece,3/11/20,99,1,0
Greece,3/12/20,99,1,0
Greece,3/13/20,190,1,0
Greece,3/14/20,228,3,8
Greece,3/15/20,331,4,8
Greece,3/16/20,331,4,8
Greece,3/17/20,387,5,8
Greece,3/18/20,418,5,8
Greece,3/19/20,418,6,8
Greece,3/20/20,495,6,19
Greece,3/21/20,530,13,19
